Time,Channel A,Channel B
(s),(mV),(V)

0.02222300,-82.14973000,4.75356300
0.02253600,-82.14973000,4.79689900
0.02284900,-82.14973000,4.79689900
0.02316200,-82.14973000,4.79689900
0.02347500,-82.14973000,4.84008300
0.02378800,-82.14973000,4.75356300
0.02410100,-82.14973000,4.79689900
0.02441400,-82.14973000,4.79689900
0.02472700,-82.14973000,4.84008300
0.02504000,-82.14973000,4.79689900
0.02535300,-82.14973000,4.79689900
0.02566600,-82.14973000,4.79689900
0.02597900,-82.14973000,4.79689900
0.02629200,-82.14973000,4.79689900
0.02660500,-82.14973000,4.79689900
0.02691800,-82.14973000,4.84008300
0.02723100,-82.14973000,4.79689900
0.02754400,-82.14973000,4.84008300
0.02785700,-82.14973000,4.79689900
0.02817000,-82.14973000,4.79689900
0.02848300,-82.14973000,4.79689900
0.02879600,-82.14973000,4.84008300
0.02910900,-82.14973000,4.84008300
0.02942200,-82.14973000,4.79689900
0.02973500,-83.91979000,4.79689900
0.03004800,-82.14973000,4.79689900
0.03036100,-82.14973000,4.84008300
0.03067400,-82.14973000,4.79689900
0.03098700,-82.14973000,4.79689900
0.03130000,-82.14973000,4.79689900
0.03161300,-82.14973000,4.79689900
0.03192600,-82.14973000,4.79689900
0.03223900,-83.91979000,4.75356300
0.03255200,-82.14973000,4.79689900
0.03286500,-82.14973000,4.79689900
0.03317800,-83.91979000,4.79689900
0.03349100,-82.14973000,4.79689900
0.03380400,-82.14973000,4.79689900
0.03411700,-82.14973000,4.79689900
0.03443000,-83.91979000,4.84008300
0.03474300,-82.14973000,4.79689900
0.03505600,-82.14973000,4.79689900
0.03536900,-82.14973000,4.79689900
0.03568200,-82.14973000,4.79689900
0.03599500,-83.91979000,4.79689900
0.03630800,-82.14973000,4.84008300
0.03662100,-82.14973000,4.79689900
0.03693400,-82.14973000,4.79689900
0.03724700,-82.14973000,4.79689900
0.03756000,-82.14973000,4.79689900
0.03787300,-82.14973000,4.84008300
0.03818600,-82.14973000,4.79689900
0.03849900,-82.14973000,4.79689900
0.03881200,-82.14973000,4.79689900
0.03912500,-82.14973000,4.79689900
0.03943800,-83.91979000,4.79689900
0.03975100,-82.14973000,4.79689900
0.04006400,-82.14973000,4.79689900
0.04037700,-83.91979000,4.79689900
0.04069000,-85.69598000,4.79689900
0.04100300,-82.14973000,4.79689900
0.04131600,-82.14973000,4.84008300
0.04162900,-83.91979000,4.79689900
0.04194200,-82.14973000,4.79689900
0.04225500,-82.14973000,4.79689900
0.04256800,-82.14973000,4.79689900
0.04288100,-82.14973000,4.79689900
0.04319400,-83.91979000,4.79689900
0.04350700,-82.14973000,4.79689900
0.04382000,-83.91979000,4.79689900
0.04413300,-82.14973000,4.79689900
0.04444600,-82.14973000,4.79689900
0.04475900,-82.14973000,4.79689900
0.04507200,-82.14973000,4.84008300
0.04538500,-82.14973000,4.79689900
0.04569800,-82.14973000,4.79689900
0.04601100,-82.14973000,4.79689900
0.04632400,-82.14973000,4.79689900
0.04663700,-82.14973000,4.79689900
0.04695000,-82.14973000,4.79689900
0.04726300,-82.14973000,4.79689900
0.04757600,-82.14973000,4.79689900
0.04788900,-82.14973000,4.79689900
0.04820200,-82.14973000,4.79689900
0.04851500,-82.14973000,4.84008300
0.04882800,-82.14973000,4.79689900
0.04914100,-82.14973000,4.84008300
0.04945400,-82.14973000,4.79689900
0.04976700,-82.14973000,4.79689900
0.05008000,-82.14973000,4.79689900
0.05039300,-82.14973000,4.84008300
0.05070600,-82.14973000,4.79689900
0.05101900,-82.14973000,4.79689900
0.05133200,-82.14973000,4.79689900
0.05164500,-83.91979000,4.79689900
0.05195800,-82.14973000,4.79689900
0.05227100,-82.14973000,4.79689900
0.05258400,-82.14973000,4.79689900
0.05289700,-82.14973000,4.84008300
0.05321000,-82.14973000,4.79689900
0.05352300,-82.14973000,4.79689900
0.05383600,-82.14973000,4.84008300
0.05414900,-83.91979000,4.79689900
0.05446200,-82.14973000,4.79689900
0.05477500,-82.14973000,4.79689900
0.05508800,-82.14973000,4.79689900
0.05540100,-82.14973000,4.84008300
0.05571400,-82.14973000,4.79689900
0.05602700,-82.14973000,4.79689900
0.05634000,-83.91979000,4.79689900
0.05665300,-82.14973000,4.79689900
0.05696600,-83.91979000,4.79689900
0.05727900,-82.14973000,4.84008300
0.05759200,-83.91979000,4.84008300
0.05790500,-82.14973000,4.84008300
0.05821800,-82.14973000,4.79689900
0.05853100,-82.14973000,4.84008300
0.05884400,-82.14973000,4.79689900
0.05915700,-82.14973000,4.79689900
0.05947000,-83.91979000,4.79689900
0.05978300,-83.91979000,4.79689900
0.06009600,-83.91979000,4.79689900
0.06040900,-82.14973000,4.79689900
0.06072200,-82.14973000,4.75356300
0.06103500,-82.14973000,4.84008300
0.06134800,-82.14973000,4.79689900
0.06166100,-82.14973000,4.79689900
0.06197400,-82.14973000,4.79689900
0.06228700,-82.14973000,4.79689900
0.06260000,-82.14973000,4.79689900
0.06291300,-82.14973000,4.75356300
0.06322600,-82.14973000,4.84008300
0.06353900,-82.14973000,4.84008300
0.06385200,-82.14973000,4.79689900
0.06416500,-80.37965000,4.79689900
0.06447800,-82.14973000,4.79689900
0.06479100,-82.14973000,4.84008300
0.06510400,-82.14973000,4.79689900
0.06541700,-80.37965000,4.79689900
0.06573000,-82.14973000,4.79689900
0.06604300,-82.14973000,4.79689900
0.06635600,-80.37965000,4.79689900
0.06666900,-82.14973000,4.79689900
0.06698200,-82.14973000,4.79689900
0.06729500,-83.91979000,4.79689900
0.06760800,-82.14973000,4.79689900
0.06792100,-82.14973000,4.79689900
0.06823400,-82.14973000,4.79689900
0.06854700,-82.14973000,4.79689900
0.06886000,-82.14973000,4.79689900
0.06917300,-82.14973000,4.79689900
0.06948600,-82.14973000,4.79689900
0.06979900,-82.14973000,4.79689900
0.07011200,-82.14973000,4.79689900
0.07042500,-82.14973000,4.79689900
0.07073800,-82.14973000,4.79689900
0.07105100,-82.14973000,4.79689900
0.07136400,-82.14973000,4.79689900
0.07167700,-82.14973000,4.84008300
0.07199000,-82.14973000,4.84008300
0.07230300,-82.14973000,4.79689900
0.07261600,-83.91979000,4.79689900
0.07292900,-82.14973000,4.79689900
0.07324200,-82.14973000,4.84008300
0.07355500,-82.14973000,4.79689900
0.07386800,-82.14973000,4.79689900
0.07418100,-83.91979000,4.79689900
0.07449400,-82.14973000,4.79689900
0.07480700,-85.69598000,4.84008300
0.07512000,-82.14973000,4.79689900
0.07543300,-83.91979000,4.79689900
0.07574600,-83.91979000,4.79689900
0.07605900,-83.91979000,4.79689900
0.07637200,-82.14973000,4.79689900
0.07668500,-82.14973000,4.79689900
0.07699800,-82.14973000,4.79689900
0.07731100,-82.14973000,4.79689900
0.07762400,-82.14973000,4.79689900
0.07793700,-83.91979000,4.79689900
0.07825000,-82.14973000,4.79689900
0.07856300,-82.14973000,4.84008300
0.07887600,-82.14973000,4.79689900
0.07918900,-82.14973000,4.79689900
0.07950200,-82.14973000,4.79689900
0.07981500,-82.14973000,4.79689900
0.08012800,-82.14973000,4.79689900
0.08044100,-82.14973000,4.79689900
0.08075400,-82.14973000,4.84008300
0.08106700,-82.14973000,4.79689900
0.08138000,-83.91979000,4.79689900
0.08169300,-82.14973000,4.79689900
0.08200600,-83.91979000,4.79689900
0.08231900,-82.14973000,4.84008300
0.08263200,-82.14973000,4.79689900
0.08294500,-82.14973000,4.79689900
0.08325800,-82.14973000,4.84008300
0.08357100,-80.37965000,4.79689900
0.08388400,-82.14973000,4.79689900
0.08419700,-82.14973000,4.84008300
0.08451000,-80.37965000,4.84008300
0.08482300,-82.14973000,4.79689900
0.08513600,-82.14973000,4.79689900
0.08544900,-82.14973000,4.79689900
0.08576200,-82.14973000,4.79689900
0.08607500,-82.14973000,4.79689900
0.08638800,-82.14973000,4.79689900
0.08670100,-82.14973000,4.79689900
0.08701400,-80.37965000,4.79689900
0.08732700,-82.14973000,4.79689900
0.08764000,-83.91979000,4.79689900
0.08795300,-82.14973000,4.84008300
0.08826600,-82.14973000,4.79689900
0.08857900,-82.14973000,4.79689900
0.08889200,-82.14973000,4.75356300
0.08920500,-83.91979000,4.79689900
0.08951800,-82.14973000,4.84008300
0.08983100,-82.14973000,4.79689900
0.09014400,-82.14973000,4.79689900
0.09045700,-82.14973000,4.79689900
0.09077000,-82.14973000,4.79689900
0.09108300,-83.91979000,4.79689900
0.09139600,-82.14973000,4.79689900
0.09170900,-82.14973000,4.79689900
0.09202200,-82.14973000,4.79689900
0.09233500,-82.14973000,4.79689900
0.09264800,-83.91979000,4.84008300
0.09296100,-82.14973000,4.79689900
0.09327400,-82.14973000,4.79689900
0.09358700,-82.14973000,4.84008300
0.09390000,-82.14973000,4.84008300
0.09421300,-82.14973000,4.79689900
0.09452600,-83.91979000,4.79689900
0.09483900,-83.91979000,4.84008300
0.09515200,-83.91979000,4.79689900
0.09546500,-82.14973000,4.84008300
0.09577800,-82.14973000,4.79689900
0.09609100,-80.37965000,4.79689900
0.09640400,-83.91979000,4.84008300
0.09671700,-82.14973000,4.79689900
0.09703000,-82.14973000,4.79689900
0.09734300,-82.14973000,4.79689900
0.09765600,-85.69598000,4.75356300
0.09796900,-82.14973000,4.79689900
0.09828200,-82.14973000,4.84008300
0.09859500,-83.91979000,4.79689900
0.09890800,-82.14973000,4.79689900
0.09922100,-83.91979000,4.79689900
0.09953400,-82.14973000,4.75356300
0.09984700,-83.91979000,4.79689900
0.10016000,-85.69598000,4.84008300
0.10047300,-82.14973000,4.79689900
0.10078600,-82.14973000,4.79689900
0.10109900,-83.91979000,4.79689900
0.10141200,-82.14973000,4.79689900
0.10172500,-83.91979000,4.79689900
0.10203800,-82.14973000,4.79689900
0.10235100,-82.14973000,4.79689900
0.10266400,-82.14973000,4.79689900
0.10297700,-82.14973000,4.79689900
0.10329000,-82.14973000,4.79689900
0.10360300,-82.14973000,4.79689900
0.10391600,-82.14973000,4.79689900
0.10422900,-82.14973000,4.79689900
0.10454200,-80.37965000,4.84008300
0.10485500,-82.14973000,4.84008300
0.10516800,-80.37965000,4.79689900
0.10548100,-80.37965000,4.79689900
0.10579400,-82.14973000,4.79689900
0.10610700,-83.91979000,4.79689900
0.10642000,-82.14973000,4.79689900
0.10673300,-82.14973000,4.79689900
0.10704600,-82.14973000,4.79689900
0.10735900,-82.14973000,4.79689900
0.10767200,-82.14973000,4.75356300
0.10798500,-82.14973000,4.84008300
0.10829800,-82.14973000,4.79689900
0.10861100,-82.14973000,4.79689900
0.10892400,-82.14973000,4.79689900
0.10923700,-83.91979000,4.79689900
0.10955000,-82.14973000,4.79689900
0.10986300,-82.14973000,4.79689900
0.11017600,-82.14973000,4.79689900
0.11048900,-83.91979000,4.79689900
0.11080200,-82.14973000,4.84008300
0.11111500,-82.14973000,4.79689900
0.11142800,-82.14973000,4.79689900
0.11174100,-83.91979000,4.79689900
0.11205400,-83.91979000,4.79689900
0.11236700,-82.14973000,4.79689900
0.11268000,-82.14973000,4.79689900
0.11299300,-82.14973000,4.79689900
0.11330600,-82.14973000,4.79689900
0.11361900,-83.91979000,4.84008300
0.11393200,-82.14973000,4.79689900
0.11424500,-82.14973000,4.79689900
0.11455800,-80.37965000,4.84008300
0.11487100,-82.14973000,4.79689900
0.11518400,-83.91979000,4.79689900
0.11549700,-83.91979000,4.79689900
0.11581000,-82.14973000,4.79689900
0.11612300,-82.14973000,4.79689900
0.11643600,-82.14973000,4.79689900
0.11674900,-82.14973000,4.79689900
0.11706200,-82.14973000,4.75356300
0.11737500,-82.14973000,4.79689900
0.11768800,-82.14973000,4.84008300
0.11800100,-83.91979000,4.79689900
0.11831400,-82.14973000,4.79689900
0.11862700,-83.91979000,4.79689900
0.11894000,-83.91979000,4.79689900
0.11925300,-82.14973000,4.79689900
0.11956600,-82.14973000,4.79689900
0.11987900,-82.14973000,4.84008300
0.12019200,-83.91979000,4.79689900
0.12050500,-83.91979000,4.84008300
0.12081800,-83.91979000,4.79689900
0.12113100,-82.14973000,4.84008300
0.12144400,-82.14973000,4.79689900
0.12175700,-82.14973000,4.79689900
0.12207000,-82.14973000,4.79689900
0.12238300,-82.14973000,4.79689900
0.12269600,-83.91979000,4.79689900
0.12300900,-82.14973000,4.79689900
0.12332200,-82.14973000,4.84008300
0.12363500,-82.14973000,4.79689900
0.12394800,-82.14973000,4.79689900
0.12426100,-82.14973000,4.79689900
0.12457400,-82.14973000,4.84008300
0.12488700,-82.14973000,4.79689900
0.12520000,-82.14973000,4.79689900
0.12551300,-80.37965000,4.79689900
0.12582600,-82.14973000,4.75356300
0.12613900,-80.37965000,4.79689900
0.12645200,-82.14973000,4.79689900
0.12676500,-82.14973000,4.79689900
0.12707800,-82.14973000,4.79689900
0.12739100,-82.14973000,4.79689900
0.12770400,-82.14973000,4.79689900
0.12801700,-83.91979000,4.79689900
0.12833000,-82.14973000,4.79689900
0.12864300,-82.14973000,4.79689900
0.12895600,-85.69598000,4.84008300
0.12926900,-82.14973000,4.84008300
0.12958200,-82.14973000,4.79689900
0.12989500,-82.14973000,4.79689900
0.13020800,-82.14973000,4.79689900
0.13052100,-83.91979000,4.79689900
0.13083400,-82.14973000,4.79689900
0.13114700,-82.14973000,4.79689900
0.13146000,-82.14973000,4.84008300
0.13177300,-82.14973000,4.79689900
0.13208600,-83.91979000,4.75356300
0.13239900,-82.14973000,4.84008300
0.13271200,-82.14973000,4.79689900
0.13302500,-83.91979000,4.84008300
0.13333800,-82.14973000,4.79689900
0.13365100,-82.14973000,4.79689900
0.13396400,-82.14973000,4.79689900
0.13427700,-82.14973000,4.84008300
0.13459000,-83.91979000,4.79689900
0.13490300,-82.14973000,4.84008300
0.13521600,-83.91979000,4.79689900
0.13552900,-82.14973000,4.84008300
0.13584200,-82.14973000,4.79689900
0.13615500,-82.14973000,4.79689900
0.13646800,-82.14973000,4.79689900
0.13678100,-82.14973000,4.79689900
0.13709400,-82.14973000,4.79689900
0.13740700,-82.14973000,4.79689900
0.13772000,-82.14973000,4.79689900
0.13803300,-82.14973000,4.79689900
0.13834600,-82.14973000,4.79689900
0.13865900,-83.91979000,4.79689900
0.13897200,-82.14973000,4.79689900
0.13928500,-83.91979000,4.79689900
0.13959800,-82.14973000,4.79689900
0.13991100,-82.14973000,4.79689900
0.14022400,-82.14973000,4.79689900
0.14053700,-82.14973000,4.79689900
0.14085000,-83.91979000,4.75356300
0.14116300,-82.14973000,4.84008300
0.14147600,-83.91979000,4.79689900
0.14178900,-82.14973000,4.79689900
0.14210200,-83.91979000,4.75356300
0.14241500,-82.14973000,4.84008300
0.14272800,-82.14973000,4.84008300
0.14304100,-82.14973000,4.79689900
0.14335400,-82.14973000,4.84008300
0.14366700,-82.14973000,4.79689900
0.14398000,-82.14973000,4.79689900
0.14429300,-80.37965000,4.79689900
0.14460600,-82.14973000,4.79689900
0.14491900,-82.14973000,4.79689900
0.14523200,-82.14973000,4.79689900
0.14554500,-82.14973000,4.84008300
0.14585800,-82.14973000,4.84008300
0.14617100,-82.14973000,4.79689900
0.14648400,-82.14973000,4.84008300
0.14679700,-82.14973000,4.79689900
0.14711000,-82.14973000,4.79689900
0.14742300,-82.14973000,4.84008300
0.14773600,-82.14973000,4.79689900
0.14804900,-82.14973000,4.75356300
0.14836200,-82.14973000,4.79689900
0.14867500,-82.14973000,4.79689900
0.14898800,-82.14973000,4.79689900
0.14930100,-82.14973000,4.79689900
0.14961400,-82.14973000,4.79689900
0.14992700,-82.14973000,4.79689900
0.15024000,-82.14973000,4.79689900
0.15055300,-82.14973000,4.79689900
0.15086600,-83.91979000,4.79689900
0.15117900,-82.14973000,4.79689900
0.15149200,-82.14973000,4.79689900
0.15180500,-78.60347000,4.84008300
0.15211800,-82.14973000,4.79689900
0.15243100,-82.14973000,4.79689900
0.15274400,-82.14973000,4.79689900
0.15305700,-82.14973000,4.75356300
0.15337000,-82.14973000,4.79689900
0.15368300,-82.14973000,4.79689900
0.15399600,-82.14973000,4.79689900
0.15430900,-83.91979000,4.84008300
0.15462200,-83.91979000,4.79689900
0.15493500,-82.14973000,4.79689900
0.15524800,-82.14973000,4.79689900
0.15556100,-82.14973000,4.79689900
0.15587400,-83.91979000,4.79689900
0.15618700,-83.91979000,4.79689900
0.15650000,-83.91979000,4.79689900
0.15681300,-82.14973000,4.79689900
0.15712600,-82.14973000,4.79689900
0.15743900,-83.91979000,4.79689900
0.15775200,-82.14973000,4.79689900
0.15806500,-82.14973000,4.84008300
0.15837800,-85.69598000,4.79689900
0.15869100,-82.14973000,4.79689900
0.15900400,-83.91979000,4.79689900
0.15931700,-82.14973000,4.84008300
0.15963000,-82.14973000,4.79689900
0.15994300,-82.14973000,4.79689900
0.16025600,-82.14973000,4.79689900
0.16056900,-83.91979000,4.79689900
0.16088200,-82.14973000,4.84008300
0.16119500,-82.14973000,4.79689900
0.16150800,-82.14973000,4.84008300
0.16182100,-82.14973000,4.79689900
0.16213400,-83.91979000,4.79689900
0.16244700,-82.14973000,4.79689900
0.16276000,-82.14973000,4.79689900
0.16307300,-82.14973000,4.84008300
0.16338600,-82.14973000,4.84008300
0.16369900,-82.14973000,4.79689900
0.16401200,-82.14973000,4.79689900
0.16432500,-82.14973000,4.79689900
0.16463800,-82.14973000,4.79689900
0.16495100,-82.14973000,4.79689900
0.16526400,-82.14973000,4.84008300
0.16557700,-80.37965000,4.79689900
0.16589000,-80.37965000,4.79689900
0.16620300,-82.14973000,4.79689900
0.16651600,-82.14973000,4.84008300
0.16682900,-82.14973000,4.79689900
0.16714200,-82.14973000,4.79689900
0.16745500,-82.14973000,4.84008300
0.16776800,-80.37965000,4.79689900
0.16808100,-82.14973000,4.79689900
0.16839400,-82.14973000,4.84008300
0.16870700,-82.14973000,4.79689900
0.16902000,-83.91979000,4.75356300
0.16933300,-82.14973000,4.79689900
0.16964600,-82.14973000,4.79689900
0.16995900,-82.14973000,4.79689900
0.17027200,-80.37965000,4.79689900
0.17058500,-82.14973000,4.79689900
0.17089800,-82.14973000,4.84008300
0.17121100,-82.14973000,4.79689900
0.17152400,-82.14973000,4.79689900
0.17183700,-82.14973000,4.79689900
0.17215000,-82.14973000,4.79689900
0.17246300,-82.14973000,4.84008300
0.17277600,-82.14973000,4.79689900
0.17308900,-82.14973000,4.79689900
0.17340200,-82.14973000,4.84008300
0.17371500,-82.14973000,4.79689900
0.17402800,-82.14973000,4.79689900
0.17434100,-82.14973000,4.84008300
0.17465400,-83.91979000,4.79689900
0.17496700,-83.91979000,4.79689900
0.17528000,-82.14973000,4.79689900
0.17559300,-83.91979000,4.84008300
0.17590600,-82.14973000,4.84008300
0.17621900,-83.91979000,4.84008300
0.17653200,-82.14973000,4.79689900
0.17684500,-82.14973000,4.79689900
0.17715800,-82.14973000,4.79689900
0.17747100,-82.14973000,4.79689900
0.17778400,-82.14973000,4.84008300
0.17809700,-83.91979000,4.79689900
0.17841000,-82.14973000,4.79689900
0.17872300,-83.91979000,4.79689900
0.17903600,-82.14973000,4.75356300
0.17934900,-83.91979000,4.79689900
0.17966200,-83.91979000,4.79689900
0.17997500,-82.14973000,4.79689900
0.18028800,-82.14973000,4.79689900
0.18060100,-83.91979000,4.79689900
0.18091400,-82.14973000,4.79689900
0.18122700,-82.14973000,4.84008300
0.18154000,-82.14973000,4.84008300
0.18185300,-82.14973000,4.84008300
0.18216600,-82.14973000,4.79689900
0.18247900,-83.91979000,4.79689900
0.18279200,-82.14973000,4.79689900
0.18310500,-82.14973000,4.79689900
0.18341800,-82.14973000,4.79689900
0.18373100,-82.14973000,4.84008300
0.18404400,-82.14973000,4.84008300
0.18435700,-82.14973000,4.79689900
0.18467000,-80.37965000,4.79689900
0.18498300,-82.14973000,4.79689900
0.18529600,-82.14973000,4.79689900
0.18560900,-82.14973000,4.79689900
0.18592200,-82.14973000,4.79689900
0.18623500,-82.14973000,4.79689900
0.18654800,-82.14973000,4.75356300
0.18686100,-82.14973000,4.84008300
0.18717400,-82.14973000,4.79689900
0.18748700,-82.14973000,4.84008300
0.18780000,-82.14973000,4.79689900
0.18811300,-82.14973000,4.79689900
0.18842600,-83.91979000,4.79689900
0.18873900,-83.91979000,4.84008300
0.18905200,-82.14973000,4.79689900
0.18936500,-82.14973000,4.84008300
0.18967800,-82.14973000,4.79689900
0.18999100,-82.14973000,4.79689900
0.19030400,-82.14973000,4.79689900
0.19061700,-83.91979000,4.79689900
0.19093000,-82.14973000,4.79689900
0.19124300,-82.14973000,4.79689900
0.19155600,-82.14973000,4.79689900
0.19186900,-82.14973000,4.79689900
0.19218200,-82.14973000,4.79689900
0.19249500,-82.14973000,4.79689900
0.19280800,-82.14973000,4.79689900
0.19312100,-82.14973000,4.79689900
0.19343400,-82.14973000,4.79689900
0.19374700,-82.14973000,4.79689900
0.19406000,-82.14973000,4.84008300
0.19437300,-82.14973000,4.79689900
0.19468600,-83.91979000,4.79689900
0.19499900,-82.14973000,4.79689900
0.19531200,-82.14973000,4.79689900
0.19562500,-83.91979000,4.79689900
0.19593800,-82.14973000,4.79689900
0.19625100,-82.14973000,4.79689900
0.19656400,-83.91979000,4.79689900
0.19687700,-83.91979000,4.79689900
0.19719000,-83.91979000,4.79689900
0.19750300,-83.91979000,4.79689900
0.19781600,-83.91979000,4.79689900
0.19812900,-82.14973000,4.79689900
0.19844200,-83.91979000,4.79689900
0.19875500,-83.91979000,4.79689900
0.19906800,-82.14973000,4.79689900
0.19938100,-82.14973000,4.79689900
0.19969400,-83.91979000,4.79689900
0.20000700,-82.14973000,4.79689900
0.20032000,-82.14973000,4.79689900
0.20063300,-83.91979000,4.79689900
0.20094600,-82.14973000,4.79689900
0.20125900,-82.14973000,4.79689900
0.20157200,-82.14973000,4.79689900
0.20188500,-82.14973000,4.79689900
0.20219800,-82.14973000,4.79689900
0.20251100,-82.14973000,4.79689900
0.20282400,-82.14973000,4.79689900
0.20313700,-82.14973000,4.79689900
0.20345000,-82.14973000,4.79689900
0.20376300,-82.14973000,4.79689900
0.20407600,-82.14973000,4.79689900
0.20438900,-83.91979000,4.79689900
0.20470200,-80.37965000,4.79689900
0.20501500,-82.14973000,4.79689900
0.20532800,-82.14973000,4.79689900
0.20564100,-82.14973000,4.79689900
0.20595400,-82.14973000,4.79689900
0.20626700,-82.14973000,4.79689900
0.20658000,-82.14973000,4.79689900
0.20689300,-82.14973000,4.79689900
0.20720600,-82.14973000,4.84008300
0.20751900,-82.14973000,4.79689900
0.20783200,-82.14973000,4.79689900
0.20814500,-82.14973000,4.79689900
0.20845800,-82.14973000,4.79689900
0.20877100,-82.14973000,4.79689900
0.20908400,-80.37965000,4.84008300
0.20939700,-83.91979000,4.79689900
0.20971000,-82.14973000,4.79689900
0.21002300,-82.14973000,4.84008300
0.21033600,-80.37965000,4.79689900
0.21064900,-82.14973000,4.75356300
0.21096200,-82.14973000,4.79689900
0.21127500,-83.91979000,4.79689900
0.21158800,-82.14973000,4.79689900
0.21190100,-82.14973000,4.79689900
0.21221400,-82.14973000,4.84008300
0.21252700,-82.14973000,4.79689900
0.21284000,-82.14973000,4.84008300
0.21315300,-82.14973000,4.79689900
0.21346600,-83.91979000,4.79689900
0.21377900,-83.91979000,4.84008300
0.21409200,-82.14973000,4.79689900
0.21440500,-82.14973000,4.79689900
0.21471800,-82.14973000,4.84008300
0.21503100,-82.14973000,4.79689900
0.21534400,-82.14973000,4.79689900
0.21565700,-83.91979000,4.84008300
0.21597000,-83.91979000,4.79689900
0.21628300,-82.14973000,4.79689900
0.21659600,-82.14973000,4.79689900
0.21690900,-82.14973000,4.79689900
0.21722200,-82.14973000,4.79689900
0.21753500,-83.91979000,4.79689900
0.21784800,-82.14973000,4.79689900
0.21816100,-82.14973000,4.79689900
0.21847400,-82.14973000,4.79689900
0.21878700,-83.91979000,4.79689900
0.21910000,-82.14973000,4.79689900
0.21941300,-82.14973000,4.79689900
0.21972600,-82.14973000,4.79689900
0.22003900,-82.14973000,4.79689900
0.22035200,-82.14973000,4.79689900
0.22066500,-82.14973000,4.79689900
0.22097800,-83.91979000,4.79689900
0.22129100,-82.14973000,4.84008300
0.22160400,-82.14973000,4.75356300
0.22191700,-82.14973000,4.79689900
0.22223000,-83.91979000,4.79689900
0.22254300,-82.14973000,4.79689900
0.22285600,-82.14973000,4.79689900
0.22316900,-82.14973000,4.79689900
0.22348200,-82.14973000,4.84008300
0.22379500,-82.14973000,4.79689900
0.22410800,-82.14973000,4.84008300
0.22442100,-82.14973000,4.84008300
0.22473400,-82.14973000,4.84008300
0.22504700,-82.14973000,4.79689900
0.22536000,-82.14973000,4.79689900
0.22567300,-80.37965000,4.79689900
0.22598600,-82.14973000,4.79689900
0.22629900,-82.14973000,4.79689900
0.22661200,-82.14973000,4.79689900
0.22692500,-82.14973000,4.79689900
0.22723800,-82.14973000,4.79689900
0.22755100,-82.14973000,4.79689900
0.22786400,-82.14973000,4.79689900
0.22817700,-82.14973000,4.84008300
0.22849000,-82.14973000,4.79689900
0.22880300,-82.14973000,4.79689900
0.22911600,-82.14973000,4.84008300
0.22942900,-82.14973000,4.79689900
0.22974200,-82.14973000,4.79689900
0.23005500,-83.91979000,4.84008300
0.23036800,-82.14973000,4.79689900
0.23068100,-82.14973000,4.79689900
0.23099400,-82.14973000,4.79689900
0.23130700,-82.14973000,4.79689900
0.23162000,-83.91979000,4.79689900
0.23193300,-82.14973000,4.79689900
0.23224600,-80.37965000,4.79689900
0.23255900,-82.14973000,4.84008300
0.23287200,-82.14973000,4.84008300
0.23318500,-82.14973000,4.79689900
0.23349800,-83.91979000,4.79689900
0.23381100,-83.91979000,4.79689900
0.23412400,-82.14973000,4.79689900
0.23443700,-82.14973000,4.79689900
0.23475000,-82.14973000,4.79689900
0.23506300,-82.14973000,4.79689900
0.23537600,-82.14973000,4.79689900
0.23568900,-82.14973000,4.79689900
0.23600200,-82.14973000,4.79689900
0.23631500,-82.14973000,4.79689900
0.23662800,-82.14973000,4.84008300
0.23694100,-82.14973000,4.79689900
0.23725400,-82.14973000,4.84008300
0.23756700,-82.14973000,4.79689900
0.23788000,-82.14973000,4.79689900
0.23819300,-83.91979000,4.79689900
0.23850600,-82.14973000,4.79689900
0.23881900,-82.14973000,4.79689900
0.23913200,-78.60347000,4.79689900
0.23944500,-82.14973000,4.79689900
0.23975800,-82.14973000,4.79689900
0.24007100,-82.14973000,4.84008300
0.24038400,-83.91979000,4.79689900
0.24069700,-82.14973000,4.75356300
0.24101000,-83.91979000,4.79689900
0.24132300,-82.14973000,4.79689900
0.24163600,-82.14973000,4.79689900
0.24194900,-82.14973000,4.79689900
0.24226200,-82.14973000,4.79689900
0.24257500,-85.69598000,4.79689900
0.24288800,-83.91979000,4.75356300
0.24320100,-82.14973000,4.79689900
0.24351400,-82.14973000,4.79689900
0.24382700,-80.37965000,4.75356300
0.24414000,-82.14973000,4.84008300
0.24445300,-82.14973000,4.79689900
0.24476600,-82.14973000,4.79689900
0.24507900,-82.14973000,4.79689900
0.24539200,-80.37965000,4.79689900
0.24570500,-80.37965000,4.79689900
0.24601800,-82.14973000,4.79689900
0.24633100,-82.14973000,4.79689900
0.24664400,-82.14973000,4.79689900
0.24695700,-82.14973000,4.79689900
0.24727000,-80.37965000,4.79689900
0.24758300,-82.14973000,4.79689900
0.24789600,-80.37965000,4.79689900
0.24820900,-82.14973000,4.79689900
0.24852200,-82.14973000,4.79689900
0.24883500,-82.14973000,4.79689900
0.24914800,-82.14973000,4.79689900
0.24946100,-82.14973000,4.79689900
0.24977400,-82.14973000,4.79689900
0.25008700,-82.14973000,4.79689900
0.25040000,-82.14973000,4.84008300
0.25071300,-82.14973000,4.84008300
0.25102600,-82.14973000,4.79689900
0.25133900,-82.14973000,4.79689900
0.25165200,-82.14973000,4.84008300
0.25196500,-82.14973000,4.79689900
